SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
503657,VEER ENERGY & INFRASTRUCTURE LTD.,Active,X,10.00,INE255E01030,Power Generation,VEERENRGY,Equity,https://www.bseindia.com/stock-share-price/veer-energy--infrastructure-ltd/veerenrgy/503657/,Veer Energy & Infrastructure Limited,15.86
503659,SW Investments Ltd,Active,XT,10.00,INE948K01011,Diversified Commercial Services,SW1,Equity,https://www.bseindia.com/stock-share-price/sw-investments-ltd/sw1/503659/,SW Investments Limited,4.41
503663,Tilak Ventures Ltd,Active,X,1.00,INE026L01022,Investment Company,TILAK,Equity,https://www.bseindia.com/stock-share-price/tilak-ventures-ltd/tilak/503663/,Tilak Ventures Limited,83.57
503669,K K Fincorp Limited,Active,X,10.00,INE509J01013,Diversified Commercial Services,KKFIN,Equity,https://www.bseindia.com/stock-share-price/k-k-fincorp-limited/kkfin/503669/,K K Fincorp Limited,11.76
503671,UNIJOLLY INVESTMENTS CO.LTD.,Active,X,10.00,INE130N01010,Other Financial Services,UNIJOLL,Equity,https://www.bseindia.com/stock-share-price/unijolly-investments-coltd/unijoll/503671/,"Unijolly Investments Co. Ltd.,",
503675,Wagend Infra Venture Limited,Active,X,2.00,INE786K01023,Diversified Commercial Services,WAGEND,Equity,https://www.bseindia.com/stock-share-price/wagend-infra-venture-limited/wagend/503675/,Wagend Infra Venture Limited,3.44
503681,ELCID INVESTMENTS LTD.,Active,XT,10.00,INE927X01018,Diversified Commercial Services,ELCIDIN,Equity,https://www.bseindia.com/stock-share-price/elcid-investments-ltd/elcidin/503681/,"Elcid Investments Ltd.,",0.06
503685,MEDIAONE GLOBAL ENTERTAINMENT LTD.,Active,X,10.00,INE828I01019,Film Production- Distribution & Exhibition,MEDIAONE,Equity,https://www.bseindia.com/stock-share-price/mediaone-global-entertainment-ltd/mediaone/503685/,Mediaone Global Entertainment Limited,56.67
503689,HEALTHY INVESTMENTS LTD.,Active,XT,10.00,INE160N01017,Diversified Commercial Services,HEALINV,Equity,https://www.bseindia.com/stock-share-price/healthy-investments-ltd/healinv/503689/,"Healthy Investments Ltd.,",0.08
503696,SHREENATH INVESTMENTS CO.LTD.,Active,XT,10.00,INE475V01012,Diversified Commercial Services,SHRENTI,Equity,https://www.bseindia.com/stock-share-price/shreenath-investments-coltd/shrenti/503696/,"Shreenath Investments Co. Ltd.,",
503722,BANSWARA SYNTEX LTD.-$,Active,B,5.00,INE629D01020,Other Textile Products,BANSWRAS,Equity,https://www.bseindia.com/stock-share-price/banswara-syntex-ltd/banswras/503722/,"Banswara Syntex Ltd.,",566.37
503772,MODELLA WOOLLENS LTD.,Active,X,10.00,INE380D01012,Trading & Distributors,MODWOOL,Equity,https://www.bseindia.com/stock-share-price/modella-woollens-ltd/modwool/503772/,"Modella Woollens Ltd.,",6.83
503776,MODIPON LTD.,Active,X,10.00,INE170C01019,Residential- Commercial Projects,MODIPON,Equity,https://www.bseindia.com/stock-share-price/modipon-ltd/modipon/503776/,"Modipon Ltd.,",41.94
503804,SHRI DINESH MILLS LTD.-$,Active,X,10.00,INE204C01024,Other Textile Products,SHRIDINE,Equity,https://www.bseindia.com/stock-share-price/shri-dinesh-mills-ltd/shridine/503804/,"Shri Dinesh Mills Ltd.,",278.82
503806,SRF LTD.,Active,A,10.00,INE647A01010,Specialty Chemicals,SRF,Equity,https://www.bseindia.com/stock-share-price/srf-ltd/srf/503806/,"SRF Ltd.,",74967.32
503811,SIYARAM SILK MILLS LTD.-$,Active,A,2.00,INE076B01028,Other Textile Products,SIYSIL,Equity,https://www.bseindia.com/stock-share-price/siyaram-silk-mills-ltd/siysil/503811/,"Siyaram Silk Mills Ltd.,",2483.65
503816,SWADESHI POLYTEX LTD.,Active,X,1.00,INE243N01029,Other Textile Products,SWADPOL,Equity,https://www.bseindia.com/stock-share-price/swadeshi-polytex-ltd/swadpol/503816/,"Swadeshi Polytex Ltd.,",154.60
503837,SHREE RAJASTHAN SYNTEX LTD.-$,Active,XT,10.00,INE796C01011,Other Textile Products,SHRAJSYNQ,Equity,https://www.bseindia.com/stock-share-price/shree-rajasthan-syntex-ltd/shrajsynq/503837/,"Shree Rajasthan Syntex Ltd.,",5.21
503863,SHREE MANUFACTURING CO.LTD.,Active,XT,10.00,INE632A01012,Other Textile Products,SHRMFGC,Equity,https://www.bseindia.com/stock-share-price/shree-manufacturing-coltd/shrmfgc/503863/,"Shree Manufacturing Co. Ltd.,",9.61
503893,SATYAM SILK MILLS LTD.,Active,XT,10.00,INE07MC01015,Other Financial Services,ZSATYASL,Equity,https://www.bseindia.com/stock-share-price/satyam-silk-mills-ltd/zsatyasl/503893/,Satyam Silk Mills Ltd,0.64
503960,BHARAT BIJLEE LTD.-$,Active,B,10.00,INE464A01028,Other Electrical Equipment,BBL,Equity,https://www.bseindia.com/stock-share-price/bharat-bijlee-ltd/bbl/503960/,"Bharat Bijlee Ltd.,",1524.51
504000,ELPRO INTERNATIONAL LTD.,Active,B,1.00,INE579B01039,Residential- Commercial Projects,ELPROINTL,Equity,https://www.bseindia.com/stock-share-price/elpro-international-ltd/elprointl/504000/,"Elpro International Ltd.,",1084.16
504028,GEE LTD.,Active,X,2.00,INE064H01021,Other Electrical Equipment,GEE,Equity,https://www.bseindia.com/stock-share-price/gee-ltd/gee/504028/,GEE Ltd.,174.43
504036,HIND RECTIFIERS LTD.,Active,B,2.00,INE835D01023,Industrial Products,HIRECT,Equity,https://www.bseindia.com/stock-share-price/hind-rectifiers-ltd/hirect/504036/,"Hind Rectifiers Ltd.,",364.13
504058,INDO-NATIONAL LTD.,Active,B,5.00,INE567A01028,Household Products,NIPPOBATRY,Equity,https://www.bseindia.com/stock-share-price/indo-national-ltd/nippobatry/504058/,Indo National Limited,249.56
504067,ZENSAR TECHNOLOGIES LTD.,Active,A,2.00,INE520A01027,Computers - Software & Consulting,ZENSARTECH,Equity,https://www.bseindia.com/stock-share-price/zensar-technologies-ltd/zensartech/504067/,Zensar Technologies Ltd.,6904.93
504076,JYOTI LTD.-$,Active,X,10.00,INE511D01012,Heavy Electrical Equipment,JYOTI,Equity,https://www.bseindia.com/stock-share-price/jyoti-ltd/jyoti/504076/,"Jyoti Ltd.,",28.57
504080,JSL INDUSTRIES LTD.,Active,XT,10.00,INE581L01018,Other Electrical Equipment,JSLINDL,Equity,https://www.bseindia.com/stock-share-price/jsl-industries-ltd/jslindl/504080/,"JSL Industries Ltd.,",50.89
504084,KAYCEE INDUSTRIES LTD.,Active,X,100.00,INE813G01015,Other Electrical Equipment,KAYCEEI,Equity,https://www.bseindia.com/stock-share-price/kaycee-industries-ltd/kayceei/504084/,"Kaycee Industries Ltd.,",49.07
504092,INDOKEM LTD.,Active,X,10.00,INE716F01012,Specialty Chemicals,INDOKEM,Equity,https://www.bseindia.com/stock-share-price/indokem-ltd/indokem/504092/,Indokem Ltd,303.64
504093,PANASONIC ENERGY INDIA COMPANY LTD.-$,Active,X,10.00,INE795A01017,Household Products,PANAENERG,Equity,https://www.bseindia.com/stock-share-price/panasonic-energy-india-company-ltd/panaenerg/504093/,Panasonic Energy India Co. Ltd.,176.89
504112,NELCO LTD.,Active,B,10.00,INE045B01015,Computers Hardware & Equipments,NELCO,Equity,https://www.bseindia.com/stock-share-price/nelco-ltd/nelco/504112/,Nelco Ltd,1406.30
504132,PERMANENT MAGNETS LTD.-$,Active,X,10.00,INE418E01018,Other Electrical Equipment,PERMAGN,Equity,https://www.bseindia.com/stock-share-price/permanent-magnets-ltd/permagn/504132/,Permanent Magnets Ltd.,866.34
504176,HIGH ENERGY BATTERIES (INDIA) LTD.,Active,X,2.00,INE783E01023,Household Products,HIGHENE,Equity,https://www.bseindia.com/stock-share-price/high-energy-batteries-(india)-ltd/highene/504176/,"High Energy Batteries (India) Ltd.,",347.80
504180,STANDARD BATTERIES LTD.,Active,X,1.00,INE502C01039,Non Banking Financial Company (NBFC),STDBAT,Equity,https://www.bseindia.com/stock-share-price/standard-batteries-ltd/stdbat/504180/,"Standard Batteries Ltd.,",15.10
504212,UNIVERSAL CABLES LTD.,Active,B,10.00,INE279A01012,Cables - Electricals,UNIVCABLES,Equity,https://www.bseindia.com/stock-share-price/universal-cables-ltd/univcables/504212/,"Universal Cables Ltd.,",1361.27
504220,W.S.INDUSTRIES (INDIA) LTD.-$,Active,B,10.00,INE100D01014,Industrial Products,WSIND,Equity,https://www.bseindia.com/stock-share-price/wsindustries-(india)-ltd/wsind/504220/,"W.S. Industries (India) Ltd.,",337.52
504240,DELTON CABLES LTD.,Active,X,10.00,INE872E01016,Other Electrical Equipment,DLTNCBL,Equity,https://www.bseindia.com/stock-share-price/delton-cables-ltd/dltncbl/504240/,"Delton Cables Ltd.,",60.61
504258,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Active,X,10.00,INE284C01018,Other Electrical Equipment,LAKSELEC,Equity,https://www.bseindia.com/stock-share-price/lakshmi-electrical-control-systems-ltd/lakselec/504258/,Lakshmi Electrical Control Systems,262.07
504273,Modulex Construction Technologies Ltd,Active,Z,10.00,INE064R01012,Civil Construction,MODULEX,Equity,https://www.bseindia.com/stock-share-price/modulex-construction-technologies-ltd/modulex/504273/,MODULEX CONSTRUCTION TECHNOLOGIES LIMITED,47.46
504286,Delta Manufacturing Ltd,Active,B,10.00,INE393A01011,Other Industrial Products,DELTAMAGNT,Equity,https://www.bseindia.com/stock-share-price/delta-manufacturing-ltd/deltamagnt/504286/,DELTA MANUFACTURING LIMITED,80.52
504340,Confidence Finance And Trading Limited,Active,X,10.00,INE180M01033,Other Financial Services,CONFINT,Equity,https://www.bseindia.com/stock-share-price/confidence-finance-and-trading-limited/confint/504340/,Confidence Finance And Trading Limited,5.63
504341,Ravindra Energy Ltd,Active,X,10.00,INE206N01018,Power Generation,RELTD,Equity,https://www.bseindia.com/stock-share-price/ravindra-energy-ltd/reltd/504341/,RAVINDRA ENERGY LIMITED,597.00
504346,G.D.TRADING & AGENCIES LTD.,Active,P,10.00,INE713N01013,Other Financial Services,GDTRAGN,Equity,https://www.bseindia.com/stock-share-price/gdtrading--agencies-ltd/gdtragn/504346/,"G.D. Trading & Agencies Ltd.,",
504356,MULTIPURPOSE TRADING & AGENCIES LTD.,Active,XT,10.00,INE017P01014,Diversified Commercial Services,ZMULTIPU,Equity,https://www.bseindia.com/stock-share-price/multipurpose-trading--agencies-ltd/zmultipu/504356/,Multipurpose Trading & Agencies Ltd,4.06
504365,RIDHI SYNTHETICS LTD.,Active,XT,10.00,INE07LK01010,Other Financial Services,RIDHISYN,Equity,https://www.bseindia.com/stock-share-price/ridhi-synthetics-ltd/ridhisyn/504365/,Ridhi Synthetics Ltd.,0.49
504375,SOFTBPO GLOBAL SERVICES LTD.,Active,P,10.00,INE459E01012,Computers - Software & Consulting,SOFTBPO,Equity,https://www.bseindia.com/stock-share-price/softbpo-global-services-ltd/softbpo/504375/,Softbpo Global Services Ltd.,1.54
504378,Nyssa Corporation Limited,Active,X,1.00,INE812K01027,Trading & Distributors,NYSSACORP,Equity,https://www.bseindia.com/stock-share-price/nyssa-corporation-limited/nyssacorp/504378/,Nyssa Corporation Limited,12.30
504380,Flomic Global Logistics Ltd,Active,X,10.00,INE952M01019,Logistics Solution Provider,FLOMIC,Equity,https://www.bseindia.com/stock-share-price/flomic-global-logistics-ltd/flomic/504380/,FLOMIC GLOBAL LOGISTICS LIMITED,75.31
504392,Krishna Ventures Limited,Active,X,10.00,INE537L01010,Residential- Commercial Projects,KRISHNA,Equity,https://www.bseindia.com/stock-share-price/krishna-ventures-limited/krishna/504392/,Krishna Ventures Limited,132.84
504397,GANESH HOLDINGS LTD.,Active,XT,10.00,INE932M01011,Diversified Commercial Services,GANHOLD,Equity,https://www.bseindia.com/stock-share-price/ganesh-holdings-ltd/ganhold/504397/,"Ganesh Holding Ltd.,",1.45
504398,SJ CORPORATION LTD.,Active,XT,1.00,INE312B01027,Gems- Jewellery And Watches,SJCORP,Equity,https://www.bseindia.com/stock-share-price/sj-corporation-ltd/sjcorp/504398/,SJ Corporation Limited,28.85
504605,UNI ABEX ALLOY PRODUCTS LTD.,Active,X,10.00,INE361D01012,Iron & Steel Products,UNIABEXAL,Equity,https://www.bseindia.com/stock-share-price/uni-abex-alloy-products-ltd/uniabexal/504605/,"Uni-Abex Alloy Products Ltd.,",208.96
504614,SARDA ENERGY & MINERALS LTD.-$,Active,A,10.00,INE385C01013,Iron & Steel,SARDAEN,Equity,https://www.bseindia.com/stock-share-price/sarda-energy--minerals-ltd/sardaen/504614/,Sarda Energy & Minerals Ltd,3935.92
504646,BHAGWATI AUTOCAST LTD.,Active,X,10.00,INE106G01014,Castings & Forgings,BGWTATO,Equity,https://www.bseindia.com/stock-share-price/bhagwati-autocast-ltd/bgwtato/504646/,Bhagwati Autocast Limited,95.03
504648,BOMBAY WIRE ROPES LTD.,Active,X,1.00,INE089T01023,Iron & Steel Products,BOMBWIR,Equity,https://www.bseindia.com/stock-share-price/bombay-wire-ropes-ltd/bombwir/504648/,"Bombay Wire Ropes Ltd.,",13.85
504697,GALADA POWER & TELECOMMUNICATION LTD.,Active,Z,10.00,INE255C01018,Other Electrical Equipment,GALADA,Equity,https://www.bseindia.com/stock-share-price/galada-power--telecommunication-ltd/galada/504697/,Galada Power & Communication Ltd.,1.42
504731,INDIAN BRIGHT STEEL CO.LTD.,Active,XT,10.00,INE566M01017,Iron & Steel Products,IBRIGST,Equity,https://www.bseindia.com/stock-share-price/indian-bright-steel-coltd/ibrigst/504731/,"Indian Bright Steel Co. Ltd.,",2.48
504741,INDIAN HUME PIPE CO.LTD.,Active,B,2.00,INE323C01030,Industrial Products,INDIANHUME,Equity,https://www.bseindia.com/stock-share-price/indian-hume-pipe-coltd/indianhume/504741/,"Indian Hume Pipe Co. Ltd.,",681.89
504746,INDIAN LINK CHAIN MANUFACTURES LTD.,Active,P,100.00,INE359D01016,Other Industrial Products,INLCM,Equity,https://www.bseindia.com/stock-share-price/indian-link-chain-manufactures-ltd/inlcm/504746/,"Indian Link Chain Mnfrs. Ltd.,",4.71
504786,INVESTMENT & PRECISION CASTINGS LTD.,Active,X,10.00,INE155E01016,Castings & Forgings,INVPRECQ,Equity,https://www.bseindia.com/stock-share-price/investment--precision-castings-ltd/invprecq/504786/,Investment & Precision Castings Ltd,181.68
504810,INFORMED TECHNOLOGIES INDIA LTD.,Active,XT,10.00,INE123E01014,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),INFORTEC,Equity,https://www.bseindia.com/stock-share-price/informed-technologies-india-ltd/infortec/504810/,Informed Technologies India Ltd.,19.72
504840,KAIRA CAN CO.LTD.,Active,X,10.00,INE375D01012,Packaging,KAIRA,Equity,https://www.bseindia.com/stock-share-price/kaira-can-coltd/kaira/504840/,"Kaira Can Co. Ltd.,",239.75
504879,ORIENT ABRASIVES LTD.-$,Active,B,1.00,INE569C01020,Electrodes & Refractories,ORIENTABRA,Equity,https://www.bseindia.com/stock-share-price/orient-abrasives-ltd/orientabra/504879/,Orient Abrasives Ltd.,314.29
504882,NATIONAL STANDARD (INDIA) LTD.,Active,A,10.00,INE166R01015,Residential- Commercial Projects,NATIONSTD,Equity,https://www.bseindia.com/stock-share-price/national-standard-(india)-ltd/nationstd/504882/,National Standard (India) Limited,9948.50
504908,Duncan Engineering Ltd-$,Active,X,10.00,INE340F01011,Auto Components & Equipments,DUNCANENG,Equity,https://www.bseindia.com/stock-share-price/duncan-engineering-ltd/duncaneng/504908/,Duncan Engineering Limited,153.57
504918,SANDUR MANGANESE & IRON ORES LTD.,Active,A,10.00,INE149K01016,Industrial Minerals,SANDUMA,Equity,https://www.bseindia.com/stock-share-price/sandur-manganese--iron-ores-ltd/sanduma/504918/,"Sandur Manganese & Iron Ores Ltd.,",3314.42
504959,STOVEC INDUSTRIES LTD.,Active,X,10.00,INE755D01015,Industrial Products,STOVACQ,Equity,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/,Stovec Industries Ltd.,464.28
504961,TAYO ROLLS LTD.-$,Active,XT,10.00,INE895C01011,Iron & Steel Products,TATAYODOGA,Equity,https://www.bseindia.com/stock-share-price/tayo-rolls-ltd/tatayodoga/504961/,Tayo Rolls Ltd.,67.17
504966,TINPLATE COMPANY OF INDIA LTD.,Active,A,10.00,INE422C01014,Packaging,TINPLATE,Equity,https://www.bseindia.com/stock-share-price/tinplate-company-of-india-ltd/tinplate/504966/,"Tinplate Company of India Ltd.,",3405.88
504973,Cholamandalam Financial Holdings Ltd,Active,A,1.00,INE149A01033,Investment Company,CHOLAHLDNG,Equity,https://www.bseindia.com/stock-share-price/cholamandalam-financial-holdings-ltd/cholahldng/504973/,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,13248.64
504988,WELCAST STEELS LTD.,Active,X,10.00,INE380G01015,Other Industrial Products,ZWELCAST,Equity,https://www.bseindia.com/stock-share-price/welcast-steels-ltd/zwelcast/504988/,"Welcast Steels Ltd.,",43.78
504998,WESTERN MINISTIL LTD.,Active,P,10.00,INE187U01015,Iron & Steel Products,WMINIMT,Equity,https://www.bseindia.com/stock-share-price/western-ministil-ltd/wminimt/504998/,"Western Ministil Ltd.,",0.09
505010,AUTOMOTIVE AXLES LTD.,Active,B,10.00,INE449A01011,Auto Components & Equipments,AUTOAXLES,Equity,https://www.bseindia.com/stock-share-price/automotive-axles-ltd/autoaxles/505010/,"Automotive Axles Ltd.,",3732.62
505036,AUTOMOBILE CORPORATION OF GOA LTD.-$,Active,X,10.00,INE451C01013,Auto Components & Equipments,ACGL,Equity,https://www.bseindia.com/stock-share-price/automobile-corporation-of-goa-ltd/acgl/505036/,"Automobile Corpn. of Goa Ltd.,",493.79
505075,SETCO AUTOMOTIVE LTD.,Active,T,2.00,INE878E01021,Auto Components & Equipments,SETCO,Equity,https://www.bseindia.com/stock-share-price/setco-automotive-ltd/setco/505075/,Setco Automotive Limited,93.37
505100,INDIA RADIATORS LTD.,Active,XT,10.00,INE461Y01016,Auto Components & Equipments,INRADIA,Equity,https://www.bseindia.com/stock-share-price/india-radiators-ltd/inradia/505100/,"India Radiators Ltd.,",0.36
505141,SCOOTERS INDIA LTD.,Active,T,10.00,INE959E01011,2/3 Wheelers,SCOOTER,Equity,https://www.bseindia.com/stock-share-price/scooters-india-ltd/scooter/505141/,"Scooters India Ltd.,",127.30
505160,TALBROS AUTOMOTIVE COMPONENTS LTD.,Active,B,10.00,INE187D01011,Auto Components & Equipments,TALBROAUTO,Equity,https://www.bseindia.com/stock-share-price/talbros-automotive-components-ltd/talbroauto/505160/,"Talbros Automotive Components Ltd.,",593.89
505163,Z.F.STEERING GEAR (INDIA) LTD.-$,Active,X,10.00,INE116C01012,Auto Components & Equipments,ZFSTEERING,Equity,https://www.bseindia.com/stock-share-price/zfsteering-gear-(india)-ltd/zfsteering/505163/,Z.F. Steering Gear (India) Limited,570.71
505192,SML ISUZU LIMITED,Active,B,10.00,INE294B01019,Commercial Vehicles,SMLISUZU,Equity,https://www.bseindia.com/stock-share-price/sml-isuzu-limited/smlisuzu/505192/,SML ISUZU LIMITED,1416.48
505196,TIL LTD.,Active,Z,10.00,INE806C01018,Construction Vehicles,TIL,Equity,https://www.bseindia.com/stock-share-price/til-ltd/til/505196/,"TIL Ltd.,",134.40
505200,EICHER MOTORS LTD.,Active,A,1.00,INE066A01021,2/3 Wheelers,EICHERMOT,Equity,https://www.bseindia.com/stock-share-price/eicher-motors-ltd/eichermot/505200/,Eicher Motors Ltd.,91832.38
505212,JAINEX AAMCOL LTD.,Active,XT,10.00,INE280F01019,Auto Components & Equipments,JAINEX,Equity,https://www.bseindia.com/stock-share-price/jainex-aamcol-ltd/jainex/505212/,JAINEX AAMCOL LTD.,19.13
505216,ALFRED HERBERT (INDIA) LTD.,Active,X,10.00,INE782D01027,Non Banking Financial Company (NBFC),ALFREDHE,Equity,https://www.bseindia.com/stock-share-price/alfred-herbert-(india)-ltd/alfredhe/505216/,"Alfred Herbert (India) Ltd.,",54.00
505232,Veljan Denison Limited,Active,X,10.00,INE232E01013,Auto Components & Equipments,VELJAN,Equity,https://www.bseindia.com/stock-share-price/veljan-denison-limited/veljan/505232/,Veljan Denison Limited,283.23
505242,DYNAMATIC TECHNOLOGIES LTD.-$,Active,B,10.00,INE221B01012,Industrial Products,DYNAMATECH,Equity,https://www.bseindia.com/stock-share-price/dynamatic-technologies-ltd/dynamatech/505242/,"Dynamatic Technologies Ltd.,",2140.46
505250,G.G.DANDEKAR MACHINE WORKS LTD.,Active,X,1.00,INE631D01026,Industrial Products,GGDANDE,Equity,https://www.bseindia.com/stock-share-price/ggdandekar-machine-works-ltd/ggdande/505250/,"G.G. Dandekar Machine Works Ltd.,",26.88
505255,GMM PFAUDLER LTD.,Active,A,2.00,INE541A01023,Industrial Products,GMM,Equity,https://www.bseindia.com/stock-share-price/gmm-pfaudler-ltd/gmm/505255/,GMM Pfaudler Ltd.,6719.31
505283,KIRLOSKAR PNEUMATIC CO.LTD.,Active,A,2.00,INE811A01020,Compressors- Pumps & Diesel Engines,KIRLPNU,Equity,https://www.bseindia.com/stock-share-price/kirloskar-pneumatic-coltd/kirlpnu/505283/,Kirloskar Pneumatic Co.Ltd.,3776.28
505285,Tulive Developers Limited,Active,XT,10.00,INE637D01015,Industrial Products,TULIVE,Equity,https://www.bseindia.com/stock-share-price/tulive-developers-limited/tulive/505285/,Tulive Developers Limited,38.78
505299,KPT Industries Ltd,Active,X,5.00,INE731D01024,Industrial Products,KPT,Equity,https://www.bseindia.com/stock-share-price/kpt-industries-ltd/kpt/505299/,KPT INDUSTRIES LIMITED,124.42
